loan_amount,income,interest_rate,tenure,dependents,gender,education,job_duration,marital_status,loan_status
1046000.0,34000.0,15.0,96.0,1.0,0,0,0.0,1,0
1450000.0,45000.0,15.0,36.0,2.0,1,1,0.0,0,0
1116000.0,85000.0,15.0,12.0,0.0,1,2,0.0,0,0
1067000.0,97000.0,15.0,60.0,3.0,0,2,0.0,1,1
913000.0,20000.0,15.0,72.0,5.0,0,1,0.0,1,0
986000.0,44000.0,15.0,96.0,4.0,0,0,0.0,1,0
907000.0,95000.0,15.0,96.0,0.0,0,1,0.0,1,1
843000.0,87000.0,15.0,12.0,0.0,0,0,0.0,0,0
652000.0,36000.0,15.0,48.0,0.0,1,2,0.0,1,1
1044000.0,50000.0,15.0,84.0,3.0,0,2,0.0,0,1
1151000.0,37000.0,15.0,60.0,3.0,1,2,0.0,0,0
1215000.0,65000.0,15.0,84.0,2.0,0,2,0.0,1,1
708000.0,88000.0,15.0,96.0,1.0,1,2,0.0,0,1
1415000.0,80000.0,15.0,48.0,5.0,1,2,0.0,0,0
830000.0,53000.0,15.0,12.0,2.0,0,2,0.0,0,0
329000.0,40000.0,15.0,96.0,2.0,0,0,0.0,0,1
927000.0,51000.0,15.0,48.0,2.0,0,1,0.0,1,0
1113000.0,88000.0,15.0,60.0,3.0,1,2,0.0,0,1
839000.0,69000.0,15.0,24.0,2.0,1,1,0.0,1,0
1178000.0,25000.0,15.0,48.0,3.0,0,2,0.0,1,0
314000.0,18000.0,15.0,24.0,4.0,1,2,0.0,0,0
590000.0,82000.0,15.0,72.0,2.0,0,2,0.0,1,1
953000.0,94000.0,15.0,24.0,2.0,0,1,0.0,0,1
1353000.0,80000.0,15.0,24.0,2.0,0,0,0.0,0,0
559000.0,88000.0,15.0,36.0,0.0,1,0,0.0,1,1
860000.0,63000.0,15.0,36.0,1.0,1,0,0.0,1,1
581000.0,73000.0,15.0,72.0,2.0,0,0,0.0,0,1
953000.0,83000.0,15.0,48.0,3.0,1,0,0.0,1,1
793000.0,92000.0,15.0,12.0,4.0,0,0,0.0,0,0
705000.0,12000.0,15.0,84.0,2.0,0,2,0.0,0,0
773000.0,70000.0,15.0,48.0,3.0,1,0,0.0,1,1
1094000.0,86000.0,15.0,72.0,3.0,0,2,0.0,1,1
1350000.0,42000.0,15.0,96.0,4.0,0,1,0.0,1,0
1211000.0,84000.0,15.0,96.0,1.0,0,0,0.0,1,1
790000.0,14000.0,15.0,12.0,2.0,1,2,0.0,1,0
683000.0,60000.0,15.0,24.0,4.0,0,0,0.0,0,0
320000.0,68000.0,15.0,24.0,1.0,1,1,0.0,0,1
689000.0,90000.0,15.0,96.0,1.0,0,0,0.0,1,1
315000.0,67000.0,15.0,72.0,4.0,1,2,0.0,1,1
1304000.0,46000.0,15.0,48.0,0.0,1,2,0.0,1,0
1011000.0,33000.0,15.0,96.0,0.0,1,0,0.0,0,1
814000.0,68000.0,15.0,84.0,3.0,0,1,0.0,0,1
716000.0,89000.0,15.0,96.0,2.0,0,2,0.0,0,1
568000.0,86000.0,15.0,96.0,1.0,0,2,0.0,1,1
552000.0,54000.0,15.0,84.0,1.0,1,2,0.0,0,1
477000.0,88000.0,15.0,12.0,3.0,1,2,0.0,1,0
1332000.0,39000.0,15.0,72.0,2.0,1,1,0.0,0,0
729000.0,97000.0,15.0,48.0,3.0,1,0,0.0,0,1
881000.0,89000.0,15.0,84.0,1.0,0,1,0.0,1,1
1335000.0,65000.0,15.0,84.0,0.0,0,0,0.0,0,1
1274000.0,43000.0,15.0,24.0,0.0,1,0,0.0,0,0
818000.0,52000.0,15.0,12.0,2.0,0,2,0.0,1,0
825000.0,91000.0,15.0,12.0,2.0,0,0,0.0,0,0
913000.0,21000.0,15.0,60.0,4.0,1,0,0.0,0,0
1250000.0,57000.0,15.0,60.0,3.0,0,2,0.0,1,0
358000.0,85000.0,15.0,60.0,3.0,0,0,0.0,1,1
1168000.0,40000.0,15.0,12.0,5.0,0,2,0.0,0,0
1275000.0,80000.0,15.0,12.0,0.0,1,0,0.0,0,0
322000.0,98000.0,15.0,96.0,0.0,1,1,0.0,0,1
681000.0,41000.0,15.0,60.0,4.0,1,1,0.0,0,1
669000.0,25000.0,15.0,24.0,5.0,1,1,0.0,0,0
660000.0,17000.0,15.0,96.0,3.0,0,2,0.0,0,0
1307000.0,81000.0,15.0,96.0,5.0,0,1,0.0,0,1
776000.0,12000.0,15.0,96.0,1.0,0,0,0.0,0,0
458000.0,83000.0,15.0,96.0,5.0,0,2,0.0,1,1
556000.0,84000.0,15.0,48.0,3.0,1,2,0.0,1,1
1011000.0,57000.0,15.0,60.0,4.0,0,0,0.0,1,0
374000.0,41000.0,15.0,12.0,5.0,0,0,0.0,1,0
786000.0,84000.0,15.0,24.0,4.0,1,1,0.0,0,0
542000.0,75000.0,15.0,84.0,3.0,0,2,0.0,0,1
339000.0,37000.0,15.0,12.0,3.0,1,2,0.0,1,0
875000.0,37000.0,15.0,24.0,4.0,1,1,0.0,1,0
724000.0,79000.0,15.0,96.0,5.0,0,0,0.0,0,1
1316000.0,41000.0,15.0,12.0,5.0,1,2,0.0,1,0
1415000.0,55000.0,15.0,96.0,3.0,1,0,0.0,1,0
1149000.0,29000.0,15.0,24.0,5.0,0,0,0.0,0,0
792000.0,77000.0,15.0,36.0,5.0,0,2,0.0,0,0
330000.0,97000.0,15.0,96.0,5.0,0,1,0.0,1,1
348000.0,27000.0,15.0,48.0,2.0,0,2,0.0,0,1
1073000.0,29000.0,15.0,12.0,1.0,1,0,0.0,0,0
415000.0,37000.0,15.0,24.0,4.0,1,2,0.0,1,0
1338000.0,10000.0,15.0,24.0,2.0,1,0,0.0,1,0
724000.0,27000.0,15.0,48.0,2.0,1,0,0.0,0,0
421000.0,24000.0,15.0,72.0,3.0,1,1,0.0,1,1
1073000.0,43000.0,15.0,36.0,0.0,0,2,0.0,1,0
747000.0,47000.0,15.0,36.0,4.0,0,1,0.0,0,0
1246000.0,20000.0,15.0,12.0,2.0,0,2,0.0,1,0
665000.0,31000.0,15.0,84.0,5.0,1,2,0.0,1,0
1215000.0,52000.0,15.0,96.0,3.0,1,1,0.0,1,1
643000.0,32000.0,15.0,24.0,3.0,0,1,0.0,1,0
1235000.0,88000.0,15.0,96.0,1.0,1,0,0.0,0,1
983000.0,74000.0,15.0,72.0,5.0,0,0,0.0,1,1
778000.0,63000.0,15.0,24.0,4.0,0,0,0.0,0,0
905000.0,41000.0,15.0,96.0,1.0,1,1,0.0,0,1
1246000.0,25000.0,15.0,12.0,1.0,1,0,0.0,0,0
822000.0,98000.0,15.0,12.0,0.0,1,2,0.0,1,0
1227000.0,71000.0,15.0,36.0,2.0,1,2,0.0,1,0
727000.0,62000.0,15.0,60.0,5.0,1,2,0.0,0,1
1224000.0,14000.0,15.0,24.0,5.0,1,1,0.0,1,0
1470000.0,94000.0,15.0,48.0,5.0,0,1,0.0,0,0
397000.0,86000.0,15.0,84.0,5.0,0,1,0.0,0,1
1017000.0,44000.0,15.0,72.0,4.0,1,0,0.0,0,0
790000.0,39000.0,15.0,24.0,5.0,0,0,0.0,1,0
693000.0,27000.0,15.0,96.0,4.0,1,2,0.0,0,0
709000.0,22000.0,15.0,24.0,3.0,1,2,0.0,1,0
1254000.0,89000.0,15.0,60.0,0.0,1,2,0.0,1,1
722000.0,19000.0,15.0,24.0,2.0,0,2,0.0,1,0
1457000.0,61000.0,15.0,72.0,3.0,1,1,0.0,0,0
515000.0,51000.0,15.0,72.0,1.0,1,0,0.0,0,1
1332000.0,54000.0,15.0,84.0,1.0,0,0,0.0,0,1
903000.0,26000.0,15.0,48.0,3.0,1,0,0.0,1,0
1386000.0,42000.0,15.0,60.0,5.0,0,0,0.0,0,0
346000.0,23000.0,15.0,36.0,3.0,1,1,0.0,0,0
1397000.0,67000.0,15.0,36.0,5.0,1,0,0.0,1,0
609000.0,16000.0,15.0,12.0,5.0,0,0,0.0,0,0
1033000.0,43000.0,15.0,84.0,0.0,0,1,0.0,0,1
1077000.0,86000.0,15.0,96.0,5.0,0,0,0.0,0,1
754000.0,46000.0,15.0,60.0,2.0,1,0,0.0,0,1
329000.0,81000.0,15.0,84.0,3.0,0,2,0.0,0,1
507000.0,83000.0,15.0,48.0,4.0,1,0,0.0,1,1
1377000.0,60000.0,15.0,72.0,2.0,1,0,0.0,1,1
860000.0,76000.0,15.0,36.0,2.0,1,1,0.0,0,1
687000.0,54000.0,15.0,84.0,4.0,1,0,0.0,0,1
1217000.0,82000.0,15.0,72.0,2.0,0,2,0.0,1,1
1072000.0,89000.0,15.0,60.0,0.0,1,1,0.0,1,1
1193000.0,16000.0,15.0,12.0,3.0,1,0,0.0,1,0
461000.0,25000.0,15.0,84.0,3.0,1,2,0.0,1,1
354000.0,62000.0,15.0,72.0,4.0,1,1,0.0,1,1
757000.0,54000.0,15.0,12.0,3.0,0,0,0.0,1,0
1212000.0,68000.0,15.0,60.0,4.0,0,2,0.0,1,0
771000.0,57000.0,15.0,96.0,4.0,0,1,0.0,0,1
767000.0,45000.0,15.0,96.0,3.0,1,2,0.0,0,1
1202000.0,73000.0,15.0,36.0,4.0,0,0,0.0,0,0
629000.0,88000.0,15.0,36.0,4.0,1,1,0.0,1,1
864000.0,85000.0,15.0,12.0,4.0,1,0,0.0,0,0
845000.0,65000.0,15.0,24.0,1.0,0,1,0.0,1,0
632000.0,85000.0,15.0,84.0,4.0,0,1,0.0,1,1
577000.0,92000.0,15.0,12.0,2.0,1,2,0.0,1,0
496000.0,48000.0,15.0,84.0,3.0,0,0,0.0,0,1
758000.0,74000.0,15.0,96.0,4.0,0,1,0.0,1,1
811000.0,90000.0,15.0,84.0,1.0,1,1,0.0,0,1
646000.0,80000.0,15.0,36.0,1.0,1,0,0.0,1,1
889000.0,71000.0,15.0,48.0,4.0,0,1,0.0,1,1
685000.0,30000.0,15.0,72.0,5.0,1,1,0.0,1,0
1426000.0,77000.0,15.0,48.0,5.0,0,1,0.0,1,0
659000.0,33000.0,15.0,36.0,0.0,0,2,0.0,0,0
647000.0,39000.0,15.0,36.0,2.0,0,0,0.0,1,0
1119000.0,48000.0,15.0,36.0,1.0,1,0,0.0,0,0
1040000.0,17000.0,15.0,24.0,3.0,0,0,0.0,1,0
534000.0,13000.0,15.0,96.0,2.0,1,0,0.0,0,0
858000.0,72000.0,15.0,24.0,4.0,1,2,0.0,1,0
1323000.0,77000.0,15.0,24.0,1.0,1,2,0.0,0,0
711000.0,91000.0,15.0,48.0,4.0,1,2,0.0,1,1
1025000.0,32000.0,15.0,12.0,5.0,0,0,0.0,1,0
557000.0,46000.0,15.0,96.0,0.0,0,2,0.0,1,1
955000.0,79000.0,15.0,36.0,0.0,0,0,0.0,0,1
1132000.0,79000.0,15.0,96.0,1.0,0,1,0.0,0,1
1298000.0,44000.0,15.0,12.0,3.0,1,2,0.0,0,0
1352000.0,64000.0,15.0,24.0,4.0,1,0,0.0,0,0
750000.0,44000.0,15.0,48.0,4.0,1,1,0.0,0,0
542000.0,99000.0,15.0,60.0,0.0,0,0,0.0,0,1
1161000.0,36000.0,15.0,84.0,4.0,0,1,0.0,1,0
986000.0,60000.0,15.0,96.0,2.0,0,1,0.0,1,1
1080000.0,93000.0,15.0,84.0,0.0,1,1,0.0,1,1
1454000.0,17000.0,15.0,12.0,3.0,1,0,0.0,0,0
800000.0,18000.0,15.0,84.0,1.0,0,1,0.0,0,0
1263000.0,56000.0,15.0,36.0,2.0,0,0,0.0,1,0
1158000.0,93000.0,15.0,24.0,4.0,0,0,0.0,0,0
1096000.0,91000.0,15.0,96.0,1.0,0,2,0.0,1,1
933000.0,80000.0,15.0,84.0,4.0,1,2,0.0,1,1
975000.0,71000.0,15.0,60.0,3.0,1,0,0.0,1,1
714000.0,84000.0,15.0,60.0,4.0,0,2,0.0,0,1
624000.0,41000.0,15.0,48.0,5.0,1,0,0.0,0,0
1365000.0,18000.0,15.0,96.0,5.0,1,1,0.0,0,0
787000.0,49000.0,15.0,12.0,2.0,0,1,0.0,0,0
694000.0,56000.0,15.0,48.0,0.0,1,0,0.0,1,1
346000.0,29000.0,15.0,72.0,0.0,0,1,0.0,0,1
1371000.0,18000.0,15.0,72.0,3.0,1,1,0.0,1,0
1197000.0,67000.0,15.0,36.0,5.0,0,2,0.0,0,0
737000.0,29000.0,15.0,72.0,4.0,1,2,0.0,0,0
1206000.0,10000.0,15.0,84.0,3.0,1,2,0.0,1,0
455000.0,94000.0,15.0,96.0,1.0,1,0,0.0,1,1
1415000.0,31000.0,15.0,72.0,1.0,0,2,0.0,1,0
850000.0,98000.0,15.0,24.0,0.0,0,1,0.0,1,1
749000.0,31000.0,15.0,72.0,3.0,1,0,0.0,1,0
1323000.0,81000.0,15.0,84.0,5.0,0,0,0.0,1,1
740000.0,11000.0,15.0,60.0,0.0,1,1,0.0,1,0
396000.0,25000.0,15.0,12.0,5.0,1,0,0.0,0,0
737000.0,57000.0,15.0,24.0,3.0,0,2,0.0,0,0
949000.0,70000.0,15.0,60.0,5.0,0,2,0.0,0,1
1069000.0,64000.0,15.0,84.0,4.0,0,1,0.0,0,1
493000.0,92000.0,15.0,84.0,5.0,1,2,0.0,1,1
1429000.0,51000.0,15.0,24.0,4.0,0,1,0.0,0,0
519000.0,127000.0,15.0,96.0,2.0,0,2,0.0,1,1
421000.0,162000.0,15.0,60.0,5.0,1,0,0.0,0,1
852000.0,46000.0,15.0,12.0,2.0,1,0,0.0,1,0
670000.0,65000.0,15.0,48.0,3.0,1,0,0.0,1,1
742000.0,83000.0,15.0,48.0,1.0,0,0,0.0,1,1
851000.0,100000.0,15.0,72.0,2.0,0,1,0.0,1,1
1418000.0,164000.0,15.0,96.0,3.0,0,0,0.0,1,1
956000.0,13000.0,15.0,48.0,0.0,1,2,0.0,0,0
1004000.0,170000.0,15.0,48.0,2.0,0,2,0.0,1,1
334000.0,129000.0,15.0,48.0,2.0,1,0,0.0,1,1
1324000.0,84000.0,15.0,72.0,5.0,0,1,0.0,0,1
894000.0,82000.0,15.0,12.0,0.0,1,1,0.0,0,0
439000.0,97000.0,15.0,96.0,5.0,0,2,0.0,1,1
1260000.0,85000.0,15.0,96.0,1.0,0,1,0.0,1,1
506000.0,134000.0,15.0,96.0,4.0,1,1,0.0,1,1
1243000.0,101000.0,15.0,48.0,1.0,0,0,0.0,1,1
631000.0,12000.0,15.0,96.0,5.0,0,2,0.0,1,0
975000.0,99000.0,15.0,72.0,4.0,1,0,0.0,1,1
1138000.0,11000.0,15.0,72.0,4.0,1,1,0.0,1,0
533000.0,88000.0,15.0,24.0,4.0,0,2,0.0,0,1
1458000.0,113000.0,15.0,36.0,4.0,1,0,0.0,0,0
988000.0,53000.0,15.0,96.0,4.0,0,2,0.0,1,1
1049000.0,54000.0,15.0,36.0,1.0,0,1,0.0,0,0
959000.0,31000.0,15.0,24.0,3.0,0,0,0.0,1,0
656000.0,17000.0,15.0,84.0,0.0,0,0,0.0,0,0
672000.0,59000.0,15.0,96.0,3.0,1,1,0.0,1,1
934000.0,105000.0,15.0,96.0,2.0,0,2,0.0,0,1
1333000.0,79000.0,15.0,72.0,2.0,0,2,0.0,0,1
1350000.0,107000.0,15.0,72.0,4.0,1,1,0.0,0,1
667000.0,115000.0,15.0,48.0,0.0,0,2,0.0,0,1
1190000.0,107000.0,15.0,24.0,0.0,1,1,0.0,1,1
1404000.0,82000.0,15.0,72.0,5.0,0,0,0.0,0,0
1469000.0,35000.0,15.0,96.0,1.0,1,2,0.0,1,0
359000.0,18000.0,15.0,60.0,2.0,1,1,0.0,1,1
1120000.0,15000.0,15.0,84.0,4.0,1,2,0.0,1,0
1283000.0,89000.0,15.0,96.0,1.0,0,2,0.0,1,1
518000.0,124000.0,15.0,48.0,5.0,0,2,0.0,0,1
1425000.0,35000.0,15.0,60.0,3.0,0,0,0.0,1,0
1089000.0,47000.0,15.0,84.0,3.0,0,0,0.0,0,1
696000.0,125000.0,15.0,72.0,3.0,0,0,0.0,1,1
1383000.0,145000.0,15.0,72.0,3.0,1,0,0.0,0,1
1432000.0,57000.0,15.0,72.0,0.0,0,1,0.0,1,1
612000.0,35000.0,15.0,96.0,0.0,1,2,0.0,1,1
845000.0,41000.0,15.0,24.0,5.0,0,0,0.0,0,0
1210000.0,28000.0,15.0,60.0,0.0,1,0,0.0,0,0
597000.0,148000.0,15.0,96.0,4.0,1,1,0.0,1,1
1009000.0,17000.0,15.0,12.0,2.0,1,1,0.0,1,0
590000.0,31000.0,15.0,60.0,5.0,0,2,0.0,0,0
694000.0,101000.0,15.0,72.0,0.0,1,0,0.0,1,1
730000.0,107000.0,15.0,24.0,4.0,0,1,0.0,1,1
1204000.0,50000.0,15.0,60.0,1.0,0,1,0.0,0,0
727000.0,72000.0,15.0,12.0,5.0,0,0,0.0,1,0
977000.0,90000.0,15.0,72.0,2.0,0,0,0.0,0,1
376000.0,68000.0,15.0,36.0,0.0,1,1,0.0,1,1
1391000.0,86000.0,15.0,72.0,5.0,0,0,0.0,0,1
880000.0,51000.0,15.0,84.0,1.0,1,0,0.0,1,1
529000.0,149000.0,15.0,48.0,2.0,1,2,0.0,0,1
1025000.0,94000.0,15.0,84.0,4.0,1,2,0.0,1,1
817000.0,148000.0,15.0,24.0,4.0,1,1,0.0,1,1
313000.0,36000.0,15.0,12.0,0.0,0,1,0.0,0,0
821000.0,75000.0,15.0,84.0,0.0,1,2,0.0,0,1
1287000.0,144000.0,15.0,84.0,5.0,0,2,0.0,1,1
1352000.0,25000.0,15.0,72.0,3.0,1,0,0.0,0,0
1454000.0,80000.0,15.0,36.0,5.0,1,2,0.0,0,0
542000.0,119000.0,15.0,60.0,3.0,0,0,0.0,1,1
1468000.0,94000.0,15.0,60.0,2.0,0,0,0.0,1,1
1386000.0,33000.0,15.0,84.0,2.0,1,2,0.0,1,0
406000.0,106000.0,15.0,60.0,1.0,0,1,0.0,0,1
817000.0,23000.0,15.0,24.0,2.0,1,2,0.0,1,0
732000.0,59000.0,15.0,48.0,1.0,0,0,0.0,1,1
1075000.0,67000.0,15.0,12.0,1.0,0,1,0.0,0,0
1118000.0,115000.0,15.0,36.0,3.0,0,1,0.0,0,1
774000.0,102000.0,15.0,36.0,5.0,1,1,0.0,0,1
1212000.0,59000.0,15.0,84.0,3.0,0,2,0.0,0,1
1195000.0,101000.0,15.0,84.0,0.0,0,2,0.0,1,1
1429000.0,116000.0,15.0,12.0,5.0,1,0,0.0,1,0
767000.0,28000.0,15.0,12.0,1.0,0,0,0.0,0,0
1198000.0,88000.0,15.0,84.0,3.0,0,0,0.0,0,1
1240000.0,119000.0,15.0,48.0,1.0,1,2,0.0,0,1
1488000.0,16000.0,15.0,60.0,5.0,0,1,0.0,0,0
497000.0,107000.0,15.0,60.0,3.0,0,1,0.0,1,1
718000.0,58000.0,15.0,48.0,2.0,1,0,0.0,0,1
411000.0,49000.0,15.0,48.0,0.0,1,2,0.0,1,1
1116000.0,29000.0,15.0,72.0,5.0,0,1,0.0,0,0
418000.0,22000.0,15.0,24.0,0.0,0,2,0.0,0,0
930000.0,52000.0,15.0,24.0,0.0,1,2,0.0,0,0
1476000.0,124000.0,15.0,72.0,4.0,0,1,0.0,1,1
1026000.0,78000.0,15.0,24.0,1.0,1,1,0.0,1,0
976000.0,64000.0,15.0,24.0,0.0,1,1,0.0,0,0
1014000.0,36000.0,15.0,12.0,5.0,1,0,0.0,0,0
562000.0,117000.0,15.0,60.0,1.0,0,0,0.0,1,1
1009000.0,14000.0,15.0,48.0,4.0,0,2,0.0,1,0
426000.0,31000.0,15.0,84.0,2.0,0,2,0.0,1,1
877000.0,116000.0,15.0,36.0,2.0,1,0,0.0,0,1
1455000.0,116000.0,15.0,60.0,4.0,0,1,0.0,1,1
1060000.0,64000.0,15.0,84.0,4.0,0,1,0.0,0,1
862000.0,31000.0,15.0,36.0,1.0,0,1,0.0,1,0
713000.0,15000.0,15.0,12.0,4.0,0,2,0.0,1,0
712000.0,112000.0,15.0,60.0,3.0,1,1,0.0,1,1
991000.0,97000.0,15.0,96.0,0.0,1,2,0.0,0,1
961000.0,113000.0,15.0,12.0,5.0,0,2,0.0,1,0
700000.0,49000.0,15.0,48.0,0.0,0,2,0.0,0,1
705000.0,74000.0,15.0,84.0,0.0,1,0,0.0,0,1
1184000.0,50000.0,15.0,48.0,4.0,0,0,0.0,1,0
912000.0,28000.0,15.0,48.0,4.0,1,2,0.0,1,0
1273000.0,27000.0,15.0,96.0,2.0,1,1,0.0,0,0
642000.0,84000.0,15.0,48.0,1.0,0,0,0.0,1,1
468000.0,74000.0,15.0,96.0,2.0,1,0,0.0,0,1
1351000.0,68000.0,15.0,48.0,3.0,0,1,0.0,0,0
989000.0,53000.0,15.0,96.0,2.0,0,2,0.0,0,1
1079000.0,32000.0,15.0,48.0,3.0,0,2,0.0,1,0
1132000.0,46000.0,15.0,12.0,4.0,0,1,0.0,0,0
1449000.0,62000.0,15.0,12.0,4.0,0,0,0.0,1,0
349000.0,27000.0,15.0,84.0,3.0,0,0,0.0,0,1
779000.0,69000.0,15.0,12.0,4.0,1,0,0.0,0,0
1452000.0,59000.0,15.0,72.0,5.0,1,0,0.0,1,0
727000.0,115000.0,15.0,84.0,5.0,0,1,0.0,1,1
678000.0,71000.0,15.0,60.0,4.0,1,1,0.0,1,1
1251000.0,48000.0,15.0,84.0,4.0,0,2,0.0,1,0
919000.0,69000.0,15.0,24.0,3.0,0,1,0.0,0,0
1094000.0,97000.0,15.0,60.0,5.0,0,1,0.0,1,1
322000.0,44000.0,15.0,36.0,1.0,1,0,0.0,0,1
1005000.0,75000.0,15.0,60.0,3.0,1,0,0.0,1,1
1100000.0,49000.0,15.0,48.0,5.0,1,0,0.0,0,0
318000.0,112000.0,15.0,24.0,5.0,1,1,0.0,0,1
804000.0,70000.0,15.0,96.0,2.0,1,2,0.0,0,1
1285000.0,123000.0,15.0,96.0,5.0,0,0,0.0,0,1
1266000.0,50000.0,15.0,24.0,0.0,1,2,0.0,1,0
478000.0,44000.0,15.0,84.0,2.0,1,1,0.0,1,1
568000.0,47000.0,15.0,84.0,1.0,1,0,0.0,1,1
563000.0,69000.0,15.0,36.0,1.0,0,1,0.0,0,1
1154000.0,85000.0,15.0,12.0,2.0,1,0,0.0,0,0
1074000.0,20000.0,15.0,48.0,2.0,0,2,0.0,0,0
1075000.0,83000.0,15.0,36.0,4.0,1,1,0.0,1,0
661000.0,74000.0,15.0,48.0,2.0,1,0,0.0,1,1
534000.0,36000.0,15.0,36.0,1.0,1,0,0.0,1,1
1024000.0,90000.0,15.0,72.0,0.0,1,2,0.0,1,1
740000.0,53000.0,15.0,96.0,4.0,1,1,0.0,1,1
674000.0,99000.0,15.0,96.0,4.0,1,1,0.0,0,1
768000.0,116000.0,15.0,24.0,0.0,1,0,0.0,0,1
1054000.0,73000.0,15.0,48.0,1.0,0,0,0.0,0,1
682000.0,91000.0,15.0,12.0,5.0,0,2,0.0,1,0
740000.0,114000.0,15.0,48.0,0.0,1,0,0.0,0,1
961000.0,19000.0,15.0,60.0,1.0,1,1,0.0,1,0
433000.0,43000.0,15.0,96.0,1.0,1,1,0.0,0,1
1341000.0,15000.0,15.0,12.0,4.0,0,1,0.0,1,0
775000.0,70000.0,15.0,48.0,2.0,1,0,0.0,1,1
1009000.0,12000.0,15.0,48.0,2.0,1,1,0.0,1,0
1037000.0,115000.0,15.0,48.0,3.0,1,2,0.0,0,1
632000.0,57000.0,15.0,84.0,3.0,1,1,0.0,0,1
951000.0,82000.0,15.0,60.0,5.0,1,1,0.0,0,1
1421000.0,39000.0,15.0,96.0,0.0,1,1,0.0,1,0
1172000.0,123000.0,15.0,84.0,3.0,1,2,0.0,1,1
1120000.0,32000.0,15.0,48.0,3.0,1,2,0.0,1,0
1199000.0,36000.0,15.0,96.0,1.0,0,1,0.0,0,0
357000.0,31000.0,15.0,48.0,5.0,1,2,0.0,1,1
970000.0,48000.0,15.0,36.0,3.0,0,1,0.0,1,0
418000.0,31000.0,15.0,36.0,0.0,1,2,0.0,1,1
953000.0,66000.0,15.0,12.0,5.0,0,2,0.0,1,0
952000.0,66000.0,15.0,60.0,4.0,1,2,0.0,0,1
1479000.0,31000.0,15.0,36.0,1.0,1,0,0.0,1,0
663000.0,45000.0,15.0,24.0,4.0,1,1,0.0,0,0
785000.0,118000.0,15.0,36.0,4.0,1,0,0.0,0,1
1298000.0,17000.0,15.0,36.0,1.0,0,0,0.0,0,0
1007000.0,41000.0,15.0,96.0,4.0,1,0,0.0,0,0
627000.0,80000.0,15.0,48.0,2.0,0,1,0.0,1,1
750000.0,95000.0,15.0,60.0,1.0,1,2,0.0,1,1
706000.0,124000.0,15.0,48.0,5.0,1,1,0.0,1,1
592000.0,124000.0,15.0,24.0,0.0,0,0,0.0,1,1
389000.0,56000.0,15.0,72.0,0.0,1,2,0.0,0,1
1252000.0,35000.0,15.0,24.0,1.0,0,1,0.0,1,0
571000.0,71000.0,15.0,84.0,5.0,1,1,0.0,0,1
1002000.0,85000.0,15.0,12.0,4.0,1,2,0.0,0,0
1350000.0,39000.0,15.0,96.0,5.0,0,0,0.0,0,0
1190000.0,81000.0,15.0,96.0,3.0,1,0,0.0,1,1
684000.0,88000.0,15.0,60.0,5.0,0,2,0.0,1,1
922000.0,18000.0,15.0,12.0,5.0,1,1,0.0,1,0
952000.0,63000.0,15.0,36.0,0.0,0,2,0.0,1,1
1222000.0,53000.0,15.0,24.0,2.0,0,2,0.0,0,0
814000.0,45000.0,15.0,48.0,2.0,1,0,0.0,1,0
797000.0,92000.0,15.0,96.0,4.0,1,2,0.0,1,1
1474000.0,14000.0,15.0,24.0,3.0,0,2,0.0,1,0
833000.0,95000.0,15.0,24.0,1.0,0,0,0.0,0,1
1087000.0,39000.0,15.0,48.0,1.0,0,0,0.0,1,0
665000.0,32000.0,15.0,24.0,0.0,1,0,0.0,0,0
1244000.0,36000.0,15.0,96.0,0.0,1,1,0.0,0,0
747000.0,78000.0,15.0,36.0,4.0,1,1,0.0,0,1
958000.0,71000.0,15.0,48.0,2.0,0,1,0.0,1,1
1385000.0,116000.0,15.0,72.0,5.0,1,0,0.0,1,1
1407000.0,91000.0,15.0,36.0,4.0,1,1,0.0,1,0
1447000.0,106000.0,15.0,24.0,1.0,1,2,0.0,1,0
1496000.0,70000.0,15.0,84.0,3.0,0,1,0.0,0,1
408000.0,46000.0,15.0,84.0,4.0,1,1,0.0,1,1
977000.0,120000.0,15.0,12.0,0.0,0,1,0.0,0,0
1103000.0,68000.0,15.0,12.0,3.0,1,0,0.0,0,0
1140000.0,20000.0,15.0,72.0,3.0,1,1,0.0,0,0
1071000.0,68000.0,15.0,36.0,4.0,1,0,0.0,0,0
766000.0,87000.0,15.0,96.0,5.0,1,0,0.0,1,1
1054000.0,94000.0,15.0,36.0,2.0,1,0,0.0,0,1
922000.0,111000.0,15.0,36.0,2.0,1,2,0.0,0,1
1282000.0,55000.0,15.0,36.0,1.0,0,2,0.0,1,0
1427000.0,89000.0,15.0,12.0,1.0,1,1,0.0,1,0
699000.0,58000.0,15.0,48.0,3.0,0,2,0.0,0,1
1386000.0,72000.0,15.0,24.0,3.0,1,0,0.0,0,0
1197000.0,51000.0,15.0,12.0,3.0,0,0,0.0,0,0
612000.0,77000.0,15.0,48.0,4.0,1,1,0.0,0,1
1155000.0,43000.0,15.0,60.0,0.0,0,2,0.0,1,0
544000.0,119000.0,15.0,96.0,2.0,0,2,0.0,1,1
1075000.0,56000.0,15.0,36.0,4.0,0,1,0.0,1,0
384000.0,38000.0,15.0,72.0,4.0,1,0,0.0,1,1
720000.0,118000.0,15.0,84.0,3.0,1,0,0.0,1,1
1417000.0,87000.0,15.0,24.0,0.0,1,0,0.0,0,0
